timestamp,alpha,beta,theta,gamma,attention,scroll_speed,label
23,13.449595315799922,17.395618906669725,5.579579488364892,5.9578110411102525,89.56951362331802,0.2420552715115004,3
24,8.485119957996291,18.696544560614043,5.968639753109704,7.2125590255195835,74.10901903338114,0.983423140894843,3
25,7.678873420373792,21.354346550816125,7.341209982356952,6.603900324858679,75.59555531199562,3.1223254246642917,1
26,9.955753431211308,17.202410475655483,7.844598129752072,7.238004184558862,70.45997961875187,0.09617655109142076,3
27,10.763750952409865,13.0938827704043,7.810189966210204,3.4125628324379798,50.231990531507755,1.2269470424811781,0
28,15.41447973827566,11.957843993450822,6.914200087189199,2.5248647812878087,49.46505029988307,0.5166358912710143,2
29,8.967409163601808,10.744822142447195,7.69164727385998,5.701254171489992,58.99304371819804,1.6780595820974014,0
30,17.003578299727714,13.466611422383059,9.425297167512369,3.2135243813665704,46.633102962828794,0.8509284487675127,2
31,8.646514856378456,17.188433508216633,6.81928717897877,3.027591154849889,43.044146285980965,2.3270035382161116,0
32,9.135683898949862,12.442910882755147,6.456841260758679,4.345272428958742,69.83372387832462,1.3518505053546908,0
33,9.4234945249808,18.253996981592678,7.985965620472097,6.598531596188859,85.47670231482533,0.6576128923003434,3
34,10.170160922219598,14.07051261471008,6.908997854557686,3.7513854558167523,57.696125426816316,2.957785716550018,0
35,18.920465551771134,11.311386259972629,9.179245214166594,3.5079112793155764,37.30711653879077,0.4925176938188639,2
36,8.920741072966221,13.993547039078019,6.716012597627549,5.305662042918927,41.30811315263301,2.9891010215946823,0
37,9.769642885012937,33.72296585330673,5.480634801021777,5.077283082644337,97.84955687763176,4.284552444951943,1
38,10.289169876683353,17.842652669728366,5.226038768018385,3.9170910578615454,45.72733093451038,1.5369497137803136,0
39,11.694927466860925,10.568012624583503,9.744619096643124,4.088089390024919,37.10183510268095,0.09717649377076854,2
40,12.026861100944304,18.58646781296164,6.016654596278955,5.181162353675755,69.67652292715802,0.8486697949246744,3
41,10.809936335948438,12.875929209758041,5.88077553279348,5.428083466435541,64.30340184037541,2.7341446371602074,0
42,8.326376721600962,10.041478902191894,6.883683244845908,3.582821860536127,42.12822750999783,1.7935676544277768,0
43,9.450026709087831,25.069927352773036,5.502331810559776,5.469909699204345,87.34840422988522,3.1078268213902263,1
44,8.620166466910977,17.854727106484248,7.5168005062080905,5.581213854935026,47.50754081547592,1.0776694688588464,0
45,13.60190641411263,6.270605126518848,8.088973040219217,4.3099806592958325,26.474630824905297,0.6228904758190003,2
46,13.052138450071888,16.94380033994873,6.645415620226714,6.798048843068775,64.15059277253404,0.1327454222429698,3
47,7.581501741505976,24.84434709411869,7.180744779074814,6.3541612563103715,83.16914262116909,3.235369144026798,1
48,8.73733469732548,10.646983732937581,6.284943424820323,5.0654997022960995,41.74580786525331,2.830427455252961,0
49,12.502428981645952,10.492266647061204,8.858383690800249,3.9805921301531937,28.398016908378285,0.9548652806631941,2
50,16.57111328500167,9.356728986778911,8.920157266247275,2.1431483830749465,36.98111631482229,0.15864644764249103,2
51,5.071967443148779,21.741089607603744,4.184010568087011,5.203644011594851,95.66381752033021,5.1109735781400705,1
52,8.102966610990501,22.63364423003911,8.227651908203118,5.385217284357603,73.94021438818834,0.6497736826427634,3
53,8.079250490261082,29.526404763014657,4.181216039088178,6.873063073132356,88.7757974714271,4.509408775740264,1
54,10.15750979360025,15.471710155185129,6.847553493169741,5.831674813682271,68.32754791375503,2.7343978671100073,0
55,13.641381448549746,20.754741778758792,6.552679704826088,6.573152873769413,73.7475867147455,0.5456167893159349,3
56,10.50375868040629,16.563414750170146,6.954454315573364,3.620053079630236,48.218833819634014,1.4291782394167483,0
57,5.091109128257749,21.416644411338925,6.732027093665428,5.355943242301145,79.56926890881284,5.534625932908364,1
58,6.7031228473212,23.910417923538546,5.984149817173625,8.464451793459697,80.45009813359592,5.809944455567122,1
59,12.410426262823314,23.034809303848483,6.128138290285226,4.709758175118891,82.51844254922575,0.806834739267264,3
60,10.926591021198561,11.021517835379726,5.750049347648314,4.74163203703173,66.01349821629167,2.123733384287547,0
61,10.57396416425011,22.508710677914973,8.018171496338729,4.41249547534373,87.076587200387,0.5052523724478571,3
62,10.337708517315221,17.97635174509311,5.3999395486474535,4.213941186989476,88.75624490649595,0.8471431440955898,3
63,9.27725455036166,17.60049573640644,7.851821440812668,4.720313664369858,58.95511636509398,1.8968910439566395,0
64,16.02440925901119,10.537030523458007,6.850911580096916,4.838583628645071,43.43888151413608,0.11346460201744801,2
65,9.977681218810325,10.460470080133154,6.648586646971207,4.324591504120131,66.63112548274898,1.7018300251041574,0
66,9.843259719870675,30.320450152625586,7.347855496949496,9.334343526554207,95.15442291291956,4.278274425140824,1
67,8.43657803818516,23.218600592903563,7.824968908625985,4.325395122567599,62.545131422555755,0.9866395785011755,3
68,13.178831131934023,23.803599686384167,5.946740774728315,7.630774825394186,77.75666216463853,0.35021824670031354,3
69,8.501004300192012,22.771469159274368,7.23361699894322,5.696888036987906,87.19063155284208,0.11119748230615134,3
70,12.536821738731387,9.052020867814171,8.285892100820043,4.222921582732004,43.015845593257154,0.8227903518766931,2
71,17.460448792654233,10.833687650971596,9.848690193898168,3.124611738571112,28.57136258845582,0.8685991281894603,2
72,7.18167915803278,32.03163873540101,7.911602675017083,7.780025193212923,79.6805916483275,3.1302023498945184,1
73,11.971859184477202,10.590372517883191,6.661562853203963,5.907907606857297,55.692935325104465,2.258797276270525,0
74,6.4724697341971495,34.93747062544056,6.787700223455259,6.921009156896099,92.11302117529058,5.745763025007319,1
75,9.752057420382794,33.35395675836374,5.822627011142852,8.100662989007684,78.32143548943398,3.564363479171284,1
76,6.941341919949361,23.440921185574247,5.063751699856956,6.801725476026341,77.79849588562789,4.3597225404864925,1
77,15.360963663441204,8.095276162863279,9.255180078827795,4.054193517661638,24.87850818034674,0.9109271844938425,2
78,11.762127308541533,13.333112461907835,6.743487863542478,5.757529655506678,42.48245260105919,2.7533229718515857,0
79,10.452186701061894,5.26366974497252,7.505853467512198,4.431659992345499,49.618283879448335,0.15041689110352818,2
80,10.998313199904288,13.143915591830872,7.487492662119543,4.707244407497242,41.90535488770004,1.0736437352719828,0
81,12.734070719307063,5.563754966509271,9.458889505020213,4.438703027390233,49.991530198583916,0.9966368370739054,2
82,10.340598129301888,15.808966752574785,7.271243606127367,4.1335516478273595,47.232544969888956,1.4100906570130498,0
83,11.816204109034889,14.84939707560704,5.6859284165103885,5.01510205321757,58.543847213736875,1.716325436065681,0
84,8.13310845218181,19.98165186645893,6.904842787156056,7.325485960250004,69.23331719313148,0.8163857352130623,3
85,11.365627829212318,23.766536026583452,6.613931464849588,4.536060913802563,60.86348028940017,0.755137255673619,3
86,10.557445427896969,16.440357340154897,7.709453176029879,4.851791136291876,69.41388175277133,2.21617569908377,0
87,6.9612202254986615,26.562123830355937,7.616634777974994,6.741277335116502,85.41968467479433,5.350959038223429,1
88,9.787756709251703,20.236022760150114,7.790567485973853,7.185887102695509,73.78040423838517,0.8420914150187097,3
89,9.032977553195833,13.67308604990609,7.940097725856431,4.477854281978608,49.86254830862525,2.2668017086334515,0
90,10.04937926273927,20.372634167140703,6.840476635934288,6.339064423796614,72.00901466730843,0.6976675736969318,3
91,9.091280506394869,18.45667283323863,8.587153639624047,5.895846561051489,80.02673215563081,0.17231987120162984,3
92,6.119245329531603,32.32685955266674,5.3803305112895465,6.738096072413418,70.95414044455495,4.646145927622226,1
93,9.843115072130903,11.65066974724634,6.092809583144226,4.5102518125645705,60.71184485888096,1.0786242796821979,0
94,9.924581576225172,15.502277736768665,6.534971040641784,3.470933048148581,51.318578957262176,1.0051900487672931,0
95,12.837207678758368,22.482596903836583,5.738084077425509,4.837397293346841,71.11416308374146,0.4845229851910213,3
96,8.799777044687929,27.96898630960301,6.882064245565859,5.311706812556207,74.4321727571868,3.3993507857624348,1
97,18.952068376871992,10.116774421156661,8.128453941061263,2.321516034019328,33.422371004703635,0.5326172664550232,2
98,11.048691665324808,12.37405206093819,6.729135513903833,3.691895276056509,45.221299576337934,0.08920432871205619,2
99,5.598810659096256,33.35790921109842,6.374369814216195,8.395511595722448,93.67513715822015,4.495326596787172,1
100,15.841994847141692,12.368224753949129,8.23096906380175,3.7596063039822774,36.93375627567924,0.37877262595128935,2
101,9.45232918559454,15.16733793065281,6.712334914006735,4.068290177693539,69.59545746378939,2.211549638713774,0
102,8.030137452536298,11.802662381700227,6.096070459022172,4.463429402426214,65.5245255350844,1.1757752490802877,0
103,5.866867976473774,33.451481369396376,4.320934982646569,7.622556947851273,82.31190480968985,5.947135850725819,1
104,18.966102629740206,10.7599841780566,9.669582452342127,2.0159000191928165,49.252014888354275,0.49074877925878446,2
105,8.343216099622154,33.94063983691379,6.22705157205572,7.858063447349499,78.39937280980853,5.308478799575811,1
106,9.839970332521172,30.664287182551224,4.7980277093532795,8.68123591849244,85.8952006954335,5.121690286933333,1
107,6.443152766201279,28.718573321339186,4.61745086109681,7.405700509274087,85.97768297654758,3.1554706104672805,1
108,7.271339861095498,28.229046769072298,6.195687919555909,6.008652311651179,90.537146436395,3.2636043337279705,1
109,16.815027222239294,12.602278598896866,8.382554962431378,3.414728565650475,32.355227424418054,0.3488682665429953,2
110,11.402909840065819,15.967796204389746,6.225554878807751,5.798814201299864,69.72788429372171,1.4100036201064745,0
111,10.664962673667775,12.41120649290059,8.297892452719648,4.525486330274816,24.193171298788684,0.7952673118598902,2
112,8.997685654597579,32.37699015039196,4.745619947152576,6.178458730324999,89.01275691160532,5.723598391387548,1
113,11.508802163252433,13.139560859381083,7.449798318414731,4.317404725710656,51.30833288274722,1.9253595713392129,0
114,7.698905309573165,26.581170130825086,6.309945083624503,6.7768122590919795,81.74446330604506,4.595572439064522,1
115,11.625888443858187,14.993903967311937,5.350694122125092,5.819496370840426,58.83124159214253,1.6698112293141723,0
116,9.000384559960299,23.786291153734382,6.981694505615863,6.965843644556182,77.19452547772167,0.9976926159238433,3
117,9.246888271182193,11.987913118515726,7.231838877718031,3.100597304207338,57.0966905461395,2.524917371481381,0
118,17.546352918601166,6.02916030744145,8.145925405938378,3.136464696670747,33.71000657845035,0.6039578720725125,2
119,17.972953657795536,6.499174273487737,6.9170055809305655,4.166757705179199,41.601096096382236,0.6411476328852973,2
120,15.655083473229737,12.161790747329523,8.396117459109306,4.480396483427235,48.772243836920836,0.3425242571785434,2
121,7.0042570838181994,26.93008705466199,7.789133358447261,5.766757015580401,87.58689496050391,4.517666036653398,1
122,9.024062127414648,15.808764688499206,6.778888715776464,3.306637992675599,67.5625156678224,2.580169274248173,0
123,10.828954537253594,11.220312343314092,6.728865080500439,4.8201451391485675,52.72392013907158,2.472888471249446,0
124,13.042637791882537,24.10686198255713,5.491243127382935,4.943624138380325,64.9656153110187,0.18632087949412068,3
125,19.208418826173723,13.698963620621283,8.075352228504288,3.7738263072347875,31.970081116103906,0.05476163882203133,2
126,8.82231923350255,16.30231910971594,6.811164595190417,3.3428019001670632,52.43513752610883,2.7270362812259137,0
127,6.7317299718298065,25.204298028443414,6.950004992438993,7.261089704449036,76.73814468819945,4.35731854839808,1
128,12.482264427571518,10.776319540915473,6.662053269711896,2.101637480739785,29.344195133982723,0.7804957075460877,2
129,16.322642879195303,5.130944565883336,8.654149488066842,2.5341079006092544,48.832109524083656,0.14866272775311296,2
130,9.30316008945367,28.02604578400488,4.737851485675424,6.497979558832386,79.29810778805833,4.1919543463727935,1
131,12.099055930955858,13.980542894407137,6.820558561928029,2.5720631619909997,21.096490035442848,0.47206694510999925,2
132,11.524721625404446,17.940446792209716,7.856236799159313,6.110590920579144,76.0336767377174,0.48108794838758595,3
133,7.79820165654109,22.328603688960687,4.7277125219810845,9.308928105067587,98.38346386400897,4.119927948839258,1
134,9.487152049094421,27.898676999889407,7.202999085944484,9.894657178079806,95.19366578369711,5.600981280034571,1
135,8.162575955020902,17.219721619329494,5.924299186352286,6.687570974394914,60.59131613263092,0.10410858198457384,3
136,15.694435177635004,13.87460482513503,8.226886339133465,4.16243928893152,44.159449020737156,0.9887287819554428,2
137,13.134178808637714,23.302198645669918,6.58873411847382,6.672340546282585,66.14952886247463,0.29314773026101326,3
138,8.521550089702096,21.332407749109606,7.943618452784009,7.392512381867534,63.683306689881256,0.8764440758752938,3
139,9.685698202369991,17.1413736886158,7.452330685215323,4.025452055093628,47.782703002938774,1.7593848163345338,0
140,10.342281108205292,13.306545065652497,7.380768579525102,4.321503569604021,30.882736839978364,0.8610680199747216,2
141,19.484533069621566,12.636057941597608,6.56045270306581,4.605403927693739,34.62293594748541,0.8945522268940914,2
142,9.0926428329295,19.84778367150346,7.049830623527686,6.966747776914662,80.96537559482714,0.40255004359698054,3
143,8.557424296291297,16.679441894394394,7.953206542110657,4.5770705469080575,45.1503785754491,1.544614653038738,0
144,18.22583875911674,10.29661678655081,9.260217713609828,3.494272260533017,22.015261997471303,0.40524808802768875,2
145,9.148709018536008,23.09631907640905,4.0439833146339215,5.684428150344036,97.00055925544315,5.621670232687546,1
146,9.504383963369587,21.330980633574477,6.977095400553086,6.293177512717603,85.14320889534888,0.4043815015490243,3
147,7.594588526414188,20.704489501625826,4.665133475024318,8.690168082131851,72.48396003775379,4.809456328399165,1
148,5.341248526770458,32.55618486054544,5.7487735854289745,9.577568386459571,91.64598583365716,4.831214001023873,1
149,7.380252010995498,29.955067480439723,7.747318957299032,8.662860486051251,76.4482113577227,3.093549405183854,1
150,8.972083267349507,23.415296603100433,8.38563139725823,7.8209452508939155,64.64016422649709,0.6233325509049907,3
151,5.532991265668859,21.127066726037132,6.912755024814413,7.477456581030992,90.65207189283208,4.304482015811239,1
152,10.75933410369622,5.777653440789571,6.009357562503113,4.903098164621259,20.157614556751547,0.10309374601374488,2
153,8.366328293306537,17.338508603697942,5.410455892756884,5.850712061462407,53.380173188738674,1.3702658576772393,0
154,9.790853965019652,31.37588620918522,6.555797541337047,8.795179227694248,91.72309987819416,4.9116947393684605,1
155,9.498008053155116,19.894249636431404,5.884837767278409,7.9506720319865885,88.32178019059839,0.0394268113685059,3
156,7.941318784849655,34.99030249348752,6.223226325748719,7.366050590406667,79.38564569516763,3.3615677363593934,1
157,12.973490073725507,14.243961953765304,9.884232980661471,4.832799467340301,34.226426499723914,0.8620426509893134,2
158,14.551436850361561,10.224345760711689,8.578186602503289,3.9505020513296847,30.940917483719176,0.560677194003514,2
159,8.307812806516836,15.570310207025118,6.019624891304199,5.174300314586285,41.96069022396827,1.6305806756612207,0
160,10.15360596152315,15.293241400644332,7.213567300719575,4.560504329636196,52.80451169964593,2.7533307557248987,0
161,5.12200390778269,33.05148310851395,4.085077643401549,9.373508363420997,85.86811402081636,5.817203095538689,1
162,10.70029705747471,5.094854336284981,6.210735343908914,2.2656302318408543,21.127903196187827,0.47978132685650476,2
163,13.242062685118032,24.840834691992953,8.073093655458074,5.6710671286693355,72.6407100683121,0.7375823015888915,3
164,5.016731810214896,27.009661498064787,5.188011505819529,9.264109108459508,91.46659945702726,4.767325603412685,1
165,8.107243608400482,24.877223897360317,6.711092534943449,5.537306588638726,80.3894184807921,0.21825388786506417,3
166,8.989946610716917,23.884739774027203,6.354216915892982,9.911652575400408,96.52596934394509,4.802395339326594,1
167,8.067056946053539,22.50550919138113,7.964674504547906,6.158358506917217,98.28195322405377,4.948939946977106,1
168,11.322570071002499,10.962710096279967,5.140836071443439,4.152271834473749,41.10195812279841,2.9145405259666513,0
169,10.10075155500038,15.578426765633964,8.876410520563246,7.535143539853703,87.83256849585639,0.9949078226464353,3
170,9.04093347180611,14.121983394517807,6.47355902260588,5.989007327420173,66.92308444138612,1.9267614964312398,0
171,8.895270459290492,14.295795383147308,6.77881980452511,4.740258623513434,42.74460512193264,2.7549217252607607,0
172,12.72959374856315,9.766768283303684,6.177506654132947,4.556580600041023,21.062671052556354,0.329051365369871,2
173,10.203429482436558,10.695894079291282,6.225359639212096,4.118065551036942,47.79261351280979,2.44684022737717,0
174,7.66301259700381,34.431829588880746,4.437875440217816,9.472399654840338,99.74426005435144,3.184551078717705,1
175,9.922346309306592,14.73926227727614,7.474042897775448,4.043427623706579,60.34048457677191,2.1314639279915824,0
176,10.935639675814807,14.17008249744332,7.604482412154641,3.735856596766004,44.72021979107578,1.3208002106601442,0
177,11.348053313454688,15.57977169335427,7.040422315280901,4.855834134645553,62.58149918672923,1.3172102105861474,0
178,19.613152881849075,9.654700087699837,9.516285920912527,2.015435512264144,44.59840752224301,0.22862516152492351,2
179,11.607598960483083,13.179670241190621,9.328536711830967,3.5224032012825086,20.191576151505007,0.2870381331749128,2
180,6.632167882516464,28.397664684632442,4.463375427121031,6.883476809933994,70.27217213958176,5.4560382614995255,1
181,8.641883832961751,22.61027902502028,7.1650663147044416,7.851968015435979,70.25616498116058,0.6326218931339481,3
182,8.768494170252596,31.832104728061164,4.695013901230267,8.854270542704949,98.41893664769015,3.499132760796817,1
183,8.40410360881263,20.821704601762733,6.383532227811827,6.483662071069908,61.37226101437538,0.8715368061523763,3
184,12.056313543120527,19.459583070103214,7.590294573607631,6.377583436914181,71.50836781216866,0.06562614457401295,3
185,9.294440876598165,13.909145523237326,7.311222253423379,5.049886129819516,53.37708119130245,1.5472533325633318,0
186,11.77721453983132,10.817548957549752,7.562629323384698,4.581072288635586,64.7776229739969,1.5967488619799852,0
187,8.494286273695057,21.80499302074713,7.618044857124541,5.093038107992838,88.5259068675123,0.15105789178090023,3
188,12.387620401842113,24.095245109478185,8.429440368369995,7.858081889080834,82.80282235314291,0.44229876238091026,3
189,14.09334006315043,13.940992036791345,6.919818423564345,2.63931411207525,20.93402248653534,0.651666825375885,2
190,11.376501718060297,19.715324601025127,7.172931223159832,4.636982953117058,66.11103747828822,0.09116449040619168,3
191,12.625531067864312,23.44783228116888,8.044095963771996,6.504881286525661,63.93734633047163,0.032526179491251916,3
192,13.805067581682666,16.854588746766545,6.848389163062643,4.004927340665704,77.9498179536728,0.6073064482626712,3
193,10.581835369396776,17.005247267003366,6.9663781869657475,4.256835748300537,77.45914205743196,0.26899340443509767,3
194,10.599480493829933,24.843514074029038,5.598322570670263,5.858394386543241,80.41369879077976,0.3955450838799687,3
195,16.000205481193035,7.916625787093032,8.77992754450617,4.580367191567614,43.3955296668005,0.039618825348357145,2
196,8.745808195506415,22.188831110527182,4.411169617970662,7.854522509220821,70.5510291082162,4.447069144654774,1
197,12.214789823264624,20.59648683486914,5.039083389676735,5.305845232975967,75.53134930154134,0.08786649914483335,3
198,8.330034137761686,16.59611237517467,6.073404052784814,3.966284106658006,69.32399158944358,1.4017181797245883,0
199,9.002933495545413,23.00225366367215,4.669930329036279,5.522839201672001,89.0929074863091,5.119427179460704,1
200,7.973883186884681,29.24906872793711,6.451776699462424,6.494179431686569,98.0560544589838,5.842051387893116,1
201,12.81036849841875,18.39450192542806,8.259300454986048,4.320459385538701,86.84449968181583,0.5475923761537362,3
202,8.91916276709431,27.213557471734774,4.163016424369891,5.819997404947486,83.15821649468614,5.174479679622175,1
203,9.482619404060879,16.595446801131885,8.487134266368807,4.876855949432177,89.27595767457393,0.33689579177110685,3
204,13.230996673838728,19.33655333956389,5.174646630829445,4.64669017658721,60.625834178746146,0.6532630192373301,3
205,11.985335664226968,17.798345297174265,6.95097705904081,3.5986273527874353,60.40684727293874,1.1443968179583517,0
206,12.035782803422427,13.404524062769335,6.696773346313014,4.882341654460931,32.47722098440822,0.8462452920190493,2
207,9.383739970187852,12.96831010387682,7.962948691208173,3.1203275742374474,66.01094488367346,2.1573508171447866,0
208,8.176366674539043,18.955151698490152,7.424754854244686,6.390894261023457,83.78868283816894,0.6550093388321085,3
209,15.923503285933622,14.12363345616691,6.842648756022666,3.8688997506904483,38.94680660277562,0.733113022415281,2
210,17.760002070354297,9.053101830857434,8.407421534648034,3.897621599678918,31.18545911566803,0.5126152052058052,2
211,11.417540373478317,13.938222851584278,5.7416932232095315,5.612249703817534,53.359157650079965,2.0296347078593806,0
212,10.65048511603328,10.76209206363701,6.956369736591314,3.936444170089341,51.971378384113336,2.7159725078454118,0
213,9.30076025689878,16.187785005492806,5.39262098215505,5.909463135235634,53.61368624150918,1.472100926692928,0
214,14.420243737828574,8.30889362989172,7.795110295325612,4.008171204378084,24.37269704734255,0.4494338352137377,2
215,11.702869919624181,22.067772168854457,5.668167631603799,4.670476865153271,61.10014280800629,0.7364020150656405,3
216,10.134047701198782,16.254322638760236,7.116156782336611,4.339105939537757,65.92648533022506,2.1162804991877255,0
217,11.11919619397728,7.697496115169896,6.22834742435726,3.593508584003096,48.098170768848846,0.03934354066850965,2
218,12.2470117697268,6.800104374727235,6.354222336892965,2.309926871372047,37.54012101327766,0.6882078658665954,2
219,13.919780737753081,24.651186964360456,5.019759923737638,7.807247141692956,79.17359813446501,0.8679182945200221,3
220,12.542245798974932,10.217300466362131,7.370613952483661,3.5967349664788975,23.772245354199466,0.13271465381927738,2
221,12.22808457641988,17.018534521229483,7.693729733299669,7.879648184429081,62.81702147368255,0.6726021182251263,3
222,9.407367760008972,24.63346832820399,6.021226098913727,6.646529401484587,89.35893862201591,0.37429676713979265,3
223,7.485873820042137,29.267708603018207,7.475619937914873,7.853048733194148,70.91161179090511,5.7928460865209335,1
224,9.593388984967522,29.009143138193544,7.76350142535226,9.134194418559387,90.00914550972722,4.731555710135245,1
225,8.28922652301518,34.991205886559996,4.192848155442224,9.885870921106587,82.20723882168612,5.612260351011777,1
226,8.361926781148203,12.309484764245106,5.327328895297249,4.951534943375147,62.955725936673545,2.8513496617614233,0
227,18.078459419412585,12.622851347766158,9.191254595434538,3.306749944438799,44.53502648525065,0.12020905537060844,2
228,8.245373293971966,24.925718418276215,6.520834993316576,8.049159027493474,86.90316782045376,4.141259112698393,1
229,9.794774490490123,11.90035304699462,6.119755374888021,3.6818088817894545,42.19587771305331,2.206897186762756,0
230,8.212879844735948,31.39016491884299,6.001781236522966,7.711818324898692,98.54435678997973,5.541502084117722,1
231,8.153852394838614,18.412478276261563,6.520782475143428,5.595291123587602,77.40517107681997,0.5336025467268785,3
232,13.943653238183503,10.494142384304533,8.987502864543291,4.146472721297823,35.63702397456003,0.8223934188170581,2
233,10.075628749781421,11.474747141546029,9.592122195799949,2.730446889728898,47.8110363438892,0.06026739028956085,2
234,9.9167329177744,11.556466585482408,5.498994823229427,4.852055272238923,55.69254173745354,2.3401920692218834,0
235,11.212103591330653,14.313290213402036,5.933923097468011,4.831001349932755,61.48452022669581,1.5452480014670675,0
236,12.939044093573962,20.224810405161183,5.492890616688664,7.437663173122356,83.99343286272065,0.184585129537033,3
237,11.068769230947439,10.673122196289036,7.026251134805455,4.888780625712739,34.50636940159774,0.8059925497751581,2
238,9.49403873215355,14.211993553230247,5.336913033233658,3.0077520445349473,59.13955617379893,2.0303503406674634,0
239,9.368478631693595,17.120448399082267,7.443923955403967,5.644113879226818,85.19583908600161,0.9000231233980112,3
240,11.339822347620304,17.556449978092722,6.20824200733918,6.927832270342538,85.53522782558312,0.6714246695306144,3
241,8.382141255338674,14.990874597412585,6.355303036211687,4.759825389526423,45.0404262323459,2.473747489888364,0
242,7.364459828165911,28.030371527639915,4.7137838609110885,6.56135893024398,76.9073850528361,3.6185584935552795,1
243,12.319470961159755,8.909059959055146,8.377905340744693,3.490300576577508,49.63356560644662,0.13643975255673313,2
244,10.703364980349503,13.541735734236216,6.337372743731687,5.173550554195854,40.47463275296747,1.682180048948441,0
245,5.520548246920832,30.865082256931117,6.313547668025636,6.37080333279903,72.3825810696696,3.2569747487892915,1
246,10.383002912755828,13.209503312311861,6.100868237614402,4.030681424327112,58.5146735018694,1.884819872961339,0
247,8.405675381553289,23.003565078223616,5.934848327641732,6.160047658418042,86.40237262684374,0.6508773690471942,3
248,6.15414594577006,26.85287967320553,4.761299451276271,5.261694378932542,81.35429270457607,4.088832815537976,1
249,17.30650510239246,9.65205612283718,6.240569370403141,3.686890447633729,48.728758535161404,0.17530294235765964,2
250,17.54837819940848,6.704779381739176,7.637911412020816,3.2680673401885687,44.65419331703261,0.0012366797594094425,2
251,11.989470346923309,22.95449960789729,8.70871127791781,4.938568327421814,71.97947747427925,0.15241601333041743,3
252,10.948720900028972,16.148798438308066,5.7309701481915996,5.014675330839112,42.7878743313817,1.5140945328641597,0
253,12.531622522980847,16.27713483635235,8.304270521010114,7.128112350681544,81.26234093228929,0.036160380524762115,3
254,8.909429200384395,12.733396015175366,6.142728576532962,4.038965305767011,47.17165996591797,2.019448493503396,0
255,13.969815170742834,9.472025405048356,8.40237733344247,3.5470382830894933,47.58175919643252,0.49696348290583026,2
256,7.832876810857092,25.865641445872615,6.004611996728039,6.985893887146055,86.19197856279828,4.883850158317907,1
257,9.389871602225348,33.020850351611756,7.223701600470484,8.950152181535307,79.14037417294122,3.2427578491537563,1
258,8.09157529990448,11.230329197344249,5.670843303488934,5.871968663683761,57.19124286792548,2.8654614809525096,0
259,5.662623363709242,32.93021723408934,7.691028762053577,7.435309594094679,88.18758813252933,5.294429402708986,1
260,9.270125791506949,17.622380220810356,7.475602302246704,4.998920657505119,43.65285733375824,1.9564680460961446,0
261,8.810997734928936,24.63115111589174,7.198118143580068,7.863288644612879,72.97493634990396,0.3118161330852596,3
262,9.380525962990212,24.166289356238916,7.405794550205061,5.001662530602447,70.53063428839772,4.807659491528595,1
